Date de la mesure,09724X0023/P2,09724X0028/P37,09728X0177/PZ1BEC
2018-03-06,103.66,110.47,98.23
2018-03-07,103.68,110.53,98.25
2018-03-08,103.66,110.54,98.22
2018-03-09,103.63,110.54,98.21
2018-03-10,103.64,110.57,98.2
2018-03-11,104.52,110.99,99.02
2018-03-12,104.61,111.62,99.22
2018-03-13,104.45,111.72,99.13
2018-03-14,104.26,111.72,99.05
2018-03-15,104.35,111.73,99.1
2018-03-16,104.36,111.87,99.16
2018-03-17,104.24,111.89,99.09
2018-03-18,104.19,111.88,99.04
2018-03-19,104.12,111.83,98.98
2018-03-20,104.05,111.78,98.93
2018-03-21,104.0,111.69,98.87
2018-03-22,103.95,111.63,98.83
2018-03-23,103.92,111.61,98.79
2018-03-24,103.9,111.56,98.75
2018-03-25,103.88,111.49,98.71
2018-03-26,103.84,111.42,98.67
2018-03-27,103.82,111.36,98.65
2018-03-28,103.81,111.32,98.64
2018-03-29,103.83,111.31,98.63
2018-03-30,103.83,111.31,98.62
2018-03-31,103.82,111.32,98.61
2018-04-01,103.81,111.29,98.59
2018-04-02,103.78,111.24,98.58
2018-04-03,103.78,111.21,98.56
2018-04-04,103.84,111.2,98.58
2018-04-05,103.86,111.31,98.6
2018-04-06,103.87,111.34,98.62
2018-04-07,103.9,111.37,98.62
2018-04-08,103.91,111.38,98.61
2018-04-09,103.95,111.41,98.63
2018-04-10,104.1,111.46,98.75
2018-04-11,104.21,111.55,98.79
2018-04-12,104.81,111.91,99.51
2018-04-13,104.81,112.19,99.55
2018-04-14,104.68,112.23,99.47
2018-04-15,104.61,112.24,99.42
2018-04-16,104.56,112.22,99.35
2018-04-17,104.55,112.2,99.32
2018-04-18,104.55,112.18,99.29
2018-04-19,104.56,112.16,99.25
2018-04-20,104.53,112.12,99.2
2018-04-21,104.52,112.09,99.17
2018-04-22,104.49,112.05,99.1
2018-04-23,104.47,112.01,99.07
2018-04-24,104.48,111.96,99.05
2018-04-25,104.48,111.93,99.04
2018-04-26,104.46,111.9,98.99
2018-04-27,104.45,111.88,98.99
2018-04-28,104.42,111.83,98.97
2018-04-29,104.36,111.75,98.9
2018-04-30,104.39,111.72,98.91
2018-05-01,104.29,111.64,98.82
2018-05-02,104.18,111.53,98.75
2018-05-03,104.11,111.42,98.72
2018-05-04,104.06,111.38,98.77
2018-05-05,,111.43,98.79
2018-05-06,,111.39,98.76
2018-05-07,104.35,111.42,98.78
2018-05-08,104.32,111.4,98.74
2018-05-09,104.25,111.3,98.69
2018-05-10,104.17,111.17,98.65
2018-05-11,104.12,111.04,98.61
2018-05-12,104.11,110.95,98.58
2018-05-13,104.05,110.88,98.53
2018-05-14,104.06,110.82,98.51
2018-05-15,103.98,110.71,98.44
2018-05-16,103.92,110.63,98.39
2018-05-17,103.9,110.57,98.38
2018-05-18,103.87,110.52,98.34
2018-05-19,103.92,110.52,98.32
2018-05-20,103.93,110.52,98.33
2018-05-21,103.93,110.48,98.31
2018-05-22,103.88,110.37,98.29
2018-05-23,103.87,110.33,98.28
2018-05-24,103.86,110.32,98.27
2018-05-25,103.85,110.31,98.25
2018-05-26,103.86,110.31,98.26
2018-05-27,103.9,110.36,98.27
2018-05-28,103.92,110.4,98.26
2018-05-29,103.93,110.36,98.25
2018-05-30,103.92,110.36,98.24
2018-05-31,103.9,110.35,98.22
2018-06-01,103.89,110.34,98.2
2018-06-02,103.81,110.26,98.16
2018-06-03,103.81,110.22,98.14
2018-06-04,103.89,110.15,98.18
2018-06-05,103.9,110.22,98.18
2018-06-06,103.85,110.22,98.14
2018-06-07,103.79,110.17,98.1
2018-06-08,103.84,110.18,98.08
2018-06-09,103.78,109.97,98.0
2018-06-10,103.7,109.86,97.98
2018-06-11,103.68,109.79,97.95
2018-06-12,103.7,109.78,97.94
2018-06-13,103.69,109.74,97.89
2018-06-14,103.57,109.59,97.83
2018-06-15,103.53,109.51,97.81
2018-06-16,103.49,109.46,97.79
2018-06-17,103.46,109.4,97.77
2018-06-18,103.44,109.35,97.76
2018-06-19,103.42,109.3,97.73
2018-06-20,103.41,109.28,97.72
2018-06-21,103.4,109.26,97.71
2018-06-22,103.4,109.21,97.67
2018-06-23,103.28,109.06,97.57
2018-06-24,103.21,108.95,97.53
2018-06-25,103.17,108.86,97.47
2018-06-26,103.05,108.68,97.4
2018-06-27,102.98,108.57,97.36
2018-06-28,102.96,108.48,97.34
2018-06-29,102.93,108.4,97.32
2018-06-30,102.88,108.32,97.28
2018-07-01,102.85,108.26,97.26
2018-07-02,102.83,108.21,97.25
2018-07-03,102.81,108.17,97.23
2018-07-04,102.73,108.09,97.18
2018-07-05,102.68,108.02,97.15
2018-07-06,102.66,107.98,97.15
2018-07-07,102.66,107.96,97.12
2018-07-08,102.57,107.87,97.07
2018-07-09,102.39,107.72,97.0
2018-07-10,102.35,107.64,96.96
2018-07-11,102.29,107.58,96.92
2018-07-12,102.26,107.5,96.9
2018-07-13,102.23,107.44,96.87
2018-07-14,102.19,107.37,96.85
2018-07-15,102.17,107.32,96.83
2018-07-16,102.15,107.28,96.81
2018-07-17,102.13,107.26,96.78
2018-07-18,101.96,107.1,96.71
2018-07-19,101.89,107.03,96.67
2018-07-20,101.85,106.97,96.65
2018-07-21,101.8,106.9,96.62
2018-07-22,101.76,106.84,96.59
2018-07-23,101.7,106.76,96.54
2018-07-24,101.57,106.61,96.47
2018-07-25,101.51,106.52,96.42
2018-07-26,101.45,106.43,96.37
2018-07-27,101.32,106.26,96.31
2018-07-28,101.12,106.05,96.19
2018-07-29,100.98,105.87,96.12
2018-07-30,100.88,105.73,96.06
2018-07-31,100.79,105.6,96.0
2018-08-01,100.65,105.44,95.92
2018-08-02,100.53,105.31,95.86
2018-08-03,100.45,105.19,95.81
2018-08-04,100.34,105.05,95.74
2018-08-05,100.24,104.91,95.68
2018-08-06,100.11,104.71,95.61
2018-08-07,99.98,104.5,95.52
2018-08-08,99.86,104.33,95.45
2018-08-09,99.74,104.16,95.38
2018-08-10,99.62,103.99,95.32
2018-08-11,99.5,103.84,95.25
2018-08-12,99.4,103.7,95.18
2018-08-13,99.31,103.59,95.12
2018-08-14,99.23,103.49,95.07
2018-08-15,99.15,103.41,95.02
2018-08-16,99.07,103.29,94.95
2018-08-17,98.97,103.16,94.88
2018-08-18,98.89,103.05,94.82
2018-08-19,98.78,102.91,94.75
2018-08-20,98.69,102.79,94.68
2018-08-21,98.61,102.73,94.61
2018-08-22,98.54,102.66,94.55
2018-08-23,98.47,102.57,94.49
2018-08-24,98.39,102.46,94.42
2018-08-25,98.3,102.34,94.36
2018-08-26,98.22,102.24,94.29
2018-08-27,98.14,102.15,94.24
2018-08-28,98.07,102.06,94.19
2018-08-29,98.0,101.98,94.13
2018-08-30,97.94,101.91,94.07
2018-08-31,97.88,101.84,94.01
2018-09-01,97.82,101.77,93.96
2018-09-02,97.76,101.7,93.94
2018-09-03,97.7,101.63,93.89
2018-09-04,97.64,101.54,93.83
2018-09-05,97.57,101.46,93.77
2018-09-06,97.51,101.39,93.71
2018-09-07,97.45,101.33,93.65
2018-09-08,97.37,101.25,93.59
2018-09-09,97.31,101.18,93.52
2018-09-10,97.24,101.11,93.47
2018-09-11,97.19,101.04,93.41
2018-09-12,97.13,101.02,93.35
2018-09-13,97.07,101.02,93.28
2018-09-14,97.01,101.02,93.22
2018-09-15,96.96,101.02,93.16
2018-09-16,96.91,101.02,93.1
2018-09-17,96.86,101.02,93.05
2018-09-18,96.82,101.02,92.99
2018-09-19,96.76,101.02,92.93
2018-09-20,96.71,101.02,92.87
2018-09-21,96.67,101.02,92.81
2018-09-22,96.62,101.02,92.76
2018-09-23,96.58,101.02,92.71
2018-09-24,96.55,101.02,92.65
2018-09-25,96.52,101.02,92.62
2018-09-26,96.48,101.02,92.57
2018-09-27,96.44,101.02,92.52
2018-09-28,96.41,101.02,92.47
2018-09-29,96.37,101.02,92.42
2018-09-30,96.33,101.02,92.39
2018-10-01,96.29,101.02,92.34
2018-10-02,96.26,101.02,92.3
2018-10-03,96.23,101.02,92.27
2018-10-04,96.19,101.02,92.23
2018-10-05,96.15,101.02,92.19
2018-10-06,96.13,101.02,92.14
2018-10-07,96.08,101.02,92.1
2018-10-08,96.07,101.02,92.08
2018-10-09,96.04,101.02,92.05
2018-10-10,96.0,101.02,92.01
2018-10-11,96.06,101.02,92.04
2018-10-12,96.15,101.02,92.12
2018-10-13,96.16,101.02,92.16
2018-10-14,96.2,101.02,92.19
2018-10-15,96.22,101.02,92.21
2018-10-16,96.22,101.02,92.24
2018-10-17,96.22,101.02,92.25
2018-10-18,96.22,101.02,92.26
2018-10-19,96.24,101.02,92.29
2018-10-20,96.24,101.02,92.29
2018-10-21,96.24,101.02,92.3
2018-10-22,96.25,101.02,92.59
2018-10-23,96.25,101.02,92.6
2018-10-24,96.23,101.02,92.59
2018-10-25,96.23,101.02,92.58
2018-10-26,96.22,101.02,92.58
2018-10-27,96.24,101.02,92.58
2018-10-28,96.32,101.02,92.65
2018-10-29,96.49,101.02,92.75
2018-10-30,97.86,101.02,94.39
2018-10-31,98.53,101.72,94.87
2018-11-01,99.72,102.7,95.73
2018-11-02,100.4,103.84,96.14
2018-11-03,100.77,104.55,96.37
2018-11-04,101.1,105.14,96.56
2018-11-05,101.34,105.61,96.71
2018-11-06,101.75,106.05,97.0
2018-11-07,102.13,106.83,97.3
2018-11-08,102.34,107.29,97.39
2018-11-09,102.51,107.65,97.47
2018-11-10,102.65,107.95,97.55
2018-11-11,102.78,108.22,97.61
2018-11-12,102.89,108.46,97.66
2018-11-13,102.96,108.67,97.68
2018-11-14,102.99,108.82,97.68
2018-11-15,103.01,108.9,97.68
2018-11-16,103.02,109.0,97.66
2018-11-17,103.03,109.07,97.65
2018-11-18,103.03,109.15,97.63
2018-11-19,103.03,109.19,97.6
2018-11-20,103.02,109.18,97.58
2018-11-21,103.0,109.17,97.55
2018-11-22,102.99,109.18,97.54
2018-11-23,103.04,109.22,97.54
2018-11-24,103.3,109.47,97.72
2018-11-25,103.3,109.6,97.72
2018-11-26,103.31,109.65,97.71
2018-11-27,103.27,109.64,97.68
2018-11-28,103.21,109.59,97.63
2018-11-29,103.16,109.55,97.58
2018-11-30,103.13,109.53,97.55
2018-12-01,103.11,109.5,97.53
2018-12-02,103.08,109.47,97.5
2018-12-03,103.07,109.45,97.48
2018-12-04,103.08,109.45,97.48
2018-12-05,103.05,109.44,97.46
2018-12-06,103.03,109.42,97.44
2018-12-07,103.0,109.38,97.42
2018-12-08,102.99,109.37,97.4
2018-12-09,102.97,109.34,97.37
2018-12-10,102.93,109.29,97.34
2018-12-11,102.91,109.26,97.32
2018-12-12,102.89,109.21,97.3
2018-12-13,102.88,109.18,97.28
2018-12-14,102.86,109.15,97.27
2018-12-15,102.83,109.1,97.25
2018-12-16,102.79,109.06,97.23
2018-12-17,102.78,109.02,97.22
2018-12-18,102.76,108.99,97.21
2018-12-19,102.77,108.97,97.19
2018-12-20,102.82,109.01,97.26
2018-12-21,102.81,109.0,97.24
2018-12-22,102.79,109.0,97.21
2018-12-23,102.79,108.99,97.21
2018-12-24,102.78,109.0,97.2
2018-12-25,102.77,108.99,97.19
2018-12-26,102.75,108.98,97.18
2018-12-27,102.74,108.97,97.17
2018-12-28,102.73,108.96,97.15
2018-12-29,102.71,108.93,97.13
2018-12-30,102.69,108.9,97.11
2018-12-31,102.68,108.87,97.1
2019-01-01,102.66,108.84,97.08
2019-01-02,102.65,108.82,97.06
2019-01-03,102.63,108.79,97.05
2019-01-04,102.61,108.75,97.03
2019-01-05,102.6,108.7,97.02
2019-01-06,102.58,108.66,96.99
2019-01-07,102.55,108.6,96.99
2019-01-08,102.53,108.57,96.97
2019-01-09,102.52,108.54,96.95
2019-01-10,102.51,108.5,96.94
2019-01-11,102.48,108.43,96.91
2019-01-12,102.45,108.37,96.9
2019-01-13,102.44,108.32,96.89
2019-01-14,102.43,108.29,96.88
2019-01-15,102.41,108.26,96.87
2019-01-16,102.4,108.24,96.87
2019-01-17,102.39,108.21,96.85
2019-01-18,102.39,108.2,96.85
2019-01-19,102.37,108.19,96.84
2019-01-20,102.37,108.17,96.83
2019-01-21,102.36,108.15,96.83
2019-01-22,102.35,108.13,96.81
2019-01-23,102.34,108.1,96.8
2019-01-24,102.33,108.06,96.79
2019-01-25,102.31,108.03,96.78
2019-01-26,102.28,107.98,96.77
2019-01-27,102.27,107.95,96.76
2019-01-28,102.26,107.92,96.75
2019-01-29,102.25,107.89,96.74
2019-01-30,102.23,107.86,96.73
2019-01-31,102.22,107.83,96.72
2019-02-01,102.44,107.84,96.81
2019-02-02,102.58,108.18,97.06
2019-02-03,102.62,108.39,97.11
2019-02-04,102.61,108.5,97.11
2019-02-05,102.6,108.57,97.09
2019-02-06,102.59,108.61,97.07
2019-02-07,,108.64,97.05
2019-02-08,102.57,108.65,97.03
2019-02-09,102.57,108.67,97.01
2019-02-10,102.57,108.7,97.0
2019-02-11,102.57,108.71,96.98
2019-02-12,102.55,108.71,96.96
2019-02-13,102.53,108.69,96.94
2019-02-14,102.52,108.7,96.92
2019-02-15,102.52,108.71,96.91
2019-02-16,102.52,108.72,96.91
2019-02-17,102.52,108.73,96.9
2019-02-18,102.52,108.74,96.89
2019-02-19,102.53,108.74,96.89
2019-02-20,102.52,108.73,96.88
2019-02-21,102.5,108.73,96.87
2019-02-22,102.51,108.73,96.86
2019-02-23,102.5,108.72,96.85
2019-02-24,102.49,108.73,96.84
2019-02-25,102.5,108.75,96.84
2019-02-26,102.5,108.75,96.83
2019-02-27,102.5,108.76,96.83
2019-02-28,102.51,108.77,96.83
2019-03-01,102.52,108.8,96.83
2019-03-02,102.51,108.79,96.82
2019-03-03,102.49,108.77,96.81
2019-03-04,102.5,108.78,96.8
2019-03-05,102.49,108.76,96.79
2019-03-06,102.47,108.74,96.79
2019-03-07,102.47,108.74,96.78
2019-03-08,102.47,108.75,96.78
2019-03-09,102.46,108.73,96.77
2019-03-10,102.45,108.72,96.76
2019-03-11,102.46,108.73,96.76
2019-03-12,102.44,108.71,96.75
2019-03-13,102.44,108.69,96.74
2019-03-14,102.42,108.65,96.72
2019-03-15,102.41,108.63,96.71
2019-03-16,102.4,108.6,96.7
2019-03-17,102.41,108.61,96.71
2019-03-18,102.41,108.63,96.71
2019-03-19,102.41,108.61,96.71
2019-03-20,102.39,108.57,96.69
2019-03-21,102.36,108.52,96.68
2019-03-22,102.35,108.47,96.67
2019-03-23,102.34,108.43,96.65
2019-03-24,102.32,108.4,96.64
2019-03-25,102.33,108.41,96.64
2019-03-26,102.33,108.41,96.63
2019-03-27,102.31,108.38,96.63
2019-03-28,102.29,108.34,96.61
2019-03-29,102.28,108.3,96.6
2019-03-30,102.27,108.27,96.59
2019-03-31,102.25,108.25,96.58
2019-04-01,102.25,108.24,96.57
2019-04-02,102.25,108.23,96.56
2019-04-03,102.29,108.22,96.59
2019-04-04,102.49,108.39,96.81
2019-04-05,102.49,108.45,96.81
2019-04-06,102.46,108.45,96.78
2019-04-07,102.42,108.45,96.75
2019-04-08,102.43,108.46,96.75
2019-04-09,102.44,108.49,96.75
2019-04-10,102.44,108.51,96.74
2019-04-11,102.44,108.51,96.73
2019-04-12,102.43,108.51,96.72
2019-04-13,102.42,108.49,96.71
2019-04-14,102.41,108.48,96.7
2019-04-15,102.4,108.47,96.7
2019-04-16,102.39,108.46,96.69
2019-04-17,102.38,108.45,96.68
2019-04-18,102.38,108.44,96.67
2019-04-19,102.38,108.43,96.66
2019-04-20,102.38,108.42,96.66
2019-04-21,102.37,108.4,96.65
2019-04-22,102.37,108.39,96.63
2019-04-23,102.39,108.36,96.65
2019-04-24,103.06,108.55,97.06
2019-04-25,103.31,109.23,97.54
2019-04-26,103.39,109.45,97.61
2019-04-27,103.4,109.57,97.62
2019-04-28,103.38,109.66,97.63
2019-04-29,103.37,109.7,97.63
2019-04-30,103.35,109.72,97.63
2019-05-01,103.34,109.72,97.62
2019-05-02,103.34,109.74,97.61
2019-05-03,103.34,109.74,97.62
2019-05-04,103.33,109.73,97.61
2019-05-05,103.33,109.72,97.62
2019-05-06,103.32,109.69,97.6
2019-05-07,103.29,109.64,97.58
2019-05-08,103.28,109.61,97.56
2019-05-09,103.32,109.62,97.6
2019-05-10,103.32,109.61,97.59
2019-05-11,103.31,109.59,97.58
2019-05-12,103.3,109.56,97.57
2019-05-13,103.28,109.51,97.55
2019-05-14,103.24,109.44,97.52
2019-05-15,103.23,109.4,97.52
2019-05-16,103.23,109.38,97.51
2019-05-17,103.22,109.35,97.49
2019-05-18,103.2,109.3,97.47
2019-05-19,103.17,109.23,97.45
2019-05-20,103.19,109.21,97.46
2019-05-21,103.2,109.19,97.46
2019-05-22,103.17,109.13,97.44
2019-05-23,103.17,109.1,97.43
2019-05-24,103.19,109.1,97.43
2019-05-25,103.2,109.1,97.43
2019-05-26,103.21,109.14,97.44
2019-05-27,103.22,109.15,97.44
2019-05-28,103.22,109.16,97.43
2019-05-29,103.2,109.16,97.43
2019-05-30,103.16,109.12,97.4
2019-05-31,103.14,109.08,97.38
2019-06-01,103.13,109.06,97.37
2019-06-02,103.14,109.07,97.36
2019-06-03,103.15,109.08,97.36
2019-06-04,103.16,109.09,97.37
2019-06-05,103.15,109.09,97.36
2019-06-06,103.14,109.07,97.35
2019-06-07,103.11,109.03,97.33
2019-06-08,103.06,108.95,97.3
2019-06-09,103.03,108.88,97.28
2019-06-10,103.02,108.85,97.5
2019-06-11,103.02,108.82,97.51
2019-06-12,102.99,108.78,97.5
2019-06-13,102.95,108.71,97.47
2019-06-14,102.92,108.66,97.44
2019-06-15,102.89,108.61,97.43
2019-06-16,102.89,108.57,97.42
2019-06-17,102.87,108.53,97.41
2019-06-18,102.85,108.5,97.4
2019-06-19,102.79,108.4,97.36
2019-06-20,102.75,108.32,97.34
2019-06-21,102.72,108.25,97.32
2019-06-22,102.7,108.2,97.31
2019-06-23,102.67,108.15,97.29
2019-06-24,102.64,108.08,97.27
2019-06-25,102.6,108.03,97.24
2019-06-26,102.6,108.0,97.24
2019-06-27,102.58,107.98,97.23
2019-06-28,102.56,107.94,97.21
2019-06-29,102.54,107.91,97.21
2019-06-30,102.5,107.86,97.18
2019-07-01,102.49,107.82,97.17
2019-07-02,102.39,107.72,97.11
2019-07-03,102.34,107.63,97.08
2019-07-04,102.22,107.48,97.01
2019-07-05,102.1,107.31,96.95
2019-07-06,101.93,107.11,96.87
2019-07-07,101.82,106.93,96.82
2019-07-08,101.74,106.79,96.79
2019-07-09,101.66,106.65,96.74
2019-07-10,101.61,106.53,96.71
2019-07-11,101.55,106.41,96.68
2019-07-12,101.51,106.32,96.65
2019-07-13,101.46,106.23,96.63
2019-07-14,101.43,106.16,96.6
2019-07-15,101.39,106.1,96.59
2019-07-16,101.31,106.01,96.56
2019-07-17,101.24,105.89,96.52
2019-07-18,101.18,105.79,96.48
2019-07-19,101.13,105.71,96.45
2019-07-20,101.08,105.64,96.43
2019-07-21,101.03,105.57,96.4
2019-07-22,100.99,105.51,96.38
2019-07-23,100.96,105.46,96.36
2019-07-24,100.94,105.42,96.34
2019-07-25,100.82,105.32,96.29
2019-07-26,100.73,105.21,96.23
2019-07-27,100.67,105.11,96.2
2019-07-28,100.57,105.0,96.17
2019-07-29,100.39,104.8,96.06
2019-07-30,100.25,104.6,95.97
2019-07-31,100.14,104.45,95.91
2019-08-01,100.04,104.31,95.84
2019-08-02,99.97,104.19,95.79
2019-08-03,99.88,104.07,95.74
2019-08-04,99.8,103.96,95.69
2019-08-05,99.72,103.86,95.65
2019-08-06,99.66,103.77,95.61
2019-08-07,99.59,103.69,95.58
2019-08-08,99.54,103.61,95.55
2019-08-09,99.49,103.55,95.52
2019-08-10,99.44,103.48,95.49
2019-08-11,99.4,103.42,95.46
2019-08-12,99.36,103.37,95.43
2019-08-13,99.31,103.32,95.42
2019-08-14,99.2,103.22,95.33
2019-08-15,99.11,103.11,95.27
2019-08-16,99.03,103.01,95.21
2019-08-17,98.97,102.93,95.16
2019-08-18,98.9,102.85,95.12
2019-08-19,98.84,102.78,95.08
2019-08-20,98.8,102.72,95.04
2019-08-21,98.75,102.66,95.01
2019-08-22,98.7,102.6,94.98
2019-08-23,98.65,102.55,94.95
2019-08-24,98.59,102.48,94.9
2019-08-25,98.51,102.4,94.84
2019-08-26,98.44,102.32,94.79
2019-08-27,98.39,102.25,94.75
2019-08-28,98.32,102.17,94.7
2019-08-29,98.26,102.1,94.66
2019-08-30,98.21,102.04,94.62
2019-08-31,98.16,101.97,94.59
2019-09-01,98.08,101.89,94.53
2019-09-02,98.0,101.79,94.46
2019-09-03,97.92,101.69,94.4
2019-09-04,97.84,101.6,94.35
2019-09-05,97.78,101.52,94.3
2019-09-06,97.72,101.44,94.25
2019-09-07,97.66,101.36,94.21
2019-09-08,97.59,101.27,94.16
2019-09-09,97.55,101.21,94.11
2019-09-10,97.48,101.14,94.06
2019-09-11,97.41,101.06,94.01
2019-09-12,97.35,101.02,93.96
2019-09-13,97.28,101.02,93.91
2019-09-14,97.23,101.02,93.85
2019-09-15,97.17,101.02,93.79
2019-09-16,97.12,101.02,93.74
2019-09-17,97.07,101.02,93.7
2019-09-18,97.01,101.02,93.64
2019-09-19,96.95,101.02,93.59
2019-09-20,96.89,101.02,93.54
2019-09-21,96.81,101.02,93.48
2019-09-22,96.74,101.02,93.42
2019-09-23,96.67,101.02,93.38
2019-09-24,96.62,101.02,93.33
2019-09-25,96.6,101.02,93.27
2019-09-26,96.59,101.02,93.21
2019-09-27,96.57,101.02,93.16
2019-09-28,96.54,101.02,93.11
2019-09-29,96.51,101.02,93.07
2019-09-30,96.47,101.02,93.02
2019-10-01,96.43,101.02,92.97
2019-10-02,96.38,101.02,92.93
2019-10-03,96.33,101.02,92.88
2019-10-04,96.3,101.02,92.83
2019-10-05,96.26,101.02,92.78
2019-10-06,96.21,101.02,92.73
2019-10-07,96.16,101.02,92.69
2019-10-08,96.12,101.02,92.64
2019-10-09,96.07,101.02,92.6
2019-10-10,96.02,101.02,92.56
2019-10-11,95.97,101.02,92.53
2019-10-12,95.93,101.02,92.48
2019-10-13,95.88,101.02,92.44
2019-10-14,95.83,101.02,92.4
2019-10-15,96.22,101.02,92.65
2019-10-16,96.7,101.02,93.08
2019-10-17,96.91,101.02,93.21
2019-10-18,97.02,101.02,93.3
2019-10-19,97.16,101.02,93.42
2019-10-20,97.35,101.02,93.59
2019-10-21,97.7,101.2,93.85
2019-10-22,97.98,101.66,94.14
2019-10-23,98.09,101.89,94.28
2019-10-24,98.72,102.2,94.7
2019-10-25,99.21,102.84,95.11
2019-10-26,99.49,103.26,95.32
2019-10-27,99.69,103.55,95.46
2019-10-28,99.84,103.77,95.55
2019-10-29,99.96,103.93,95.63
2019-10-30,100.07,104.06,95.69
2019-10-31,100.17,104.19,95.75
2019-11-01,100.23,104.28,95.8
2019-11-02,100.3,104.36,95.85
2019-11-03,100.63,104.55,96.09
2019-11-04,100.79,105.01,96.31
2019-11-05,100.89,105.22,96.4
2019-11-06,100.93,105.33,96.42
2019-11-07,100.95,105.38,96.41
2019-11-08,100.97,105.41,96.41
2019-11-09,100.97,105.42,96.4
2019-11-10,100.96,105.42,96.38
2019-11-11,100.95,105.4,96.36
2019-11-12,100.96,105.41,96.37
2019-11-13,100.95,105.4,96.35
2019-11-14,100.91,105.35,96.31
2019-11-15,101.05,105.44,96.51
2019-11-16,101.13,105.58,96.56
2019-11-17,101.17,105.68,96.59
2019-11-18,101.19,105.72,96.58
2019-11-19,101.2,105.73,96.6
2019-11-20,101.23,105.78,96.61
2019-11-21,101.27,105.83,96.63
2019-11-22,101.32,105.9,96.67
2019-11-23,103.03,106.4,98.32
2019-11-24,104.28,109.05,99.42
2019-11-25,104.32,110.16,99.4
2019-11-26,104.29,110.61,99.31
2019-11-27,104.44,110.9,99.46
2019-11-28,104.44,111.21,99.42
2019-11-29,104.38,111.31,99.36
2019-11-30,,111.34,99.3
2019-12-01,,111.4,99.36
2019-12-02,,111.88,99.76
2019-12-03,,112.02,99.63
2019-12-04,,112.07,99.53
2019-12-05,,112.06,99.44
2019-12-06,104.57,112.01,99.38
2019-12-07,104.55,111.97,99.33
2019-12-08,104.5,111.92,99.28
2019-12-09,104.47,111.89,99.24
2019-12-10,104.43,111.82,99.19
2019-12-11,104.38,111.75,99.15
2019-12-12,104.35,111.71,99.12
2019-12-13,104.33,111.64,99.1
2019-12-14,104.3,111.56,99.08
2019-12-15,104.26,111.49,99.06
2019-12-16,104.23,111.43,99.03
2019-12-17,104.21,111.4,99.01
2019-12-18,104.19,111.35,98.99
2019-12-19,104.17,111.31,98.98
2019-12-20,105.1,111.66,99.9
2019-12-21,105.17,112.43,99.98
2019-12-22,105.09,112.56,99.87
2019-12-23,104.93,112.53,99.72
2019-12-24,104.77,112.46,99.59
2019-12-25,104.69,112.38,99.52
2019-12-26,104.62,112.3,99.45
2019-12-27,104.56,112.23,99.39
2019-12-28,104.5,112.14,99.33
2019-12-29,104.45,112.07,99.28
2019-12-30,104.41,111.99,99.23
2019-12-31,104.37,111.93,99.19
2020-01-01,104.34,111.86,99.15
2020-01-02,104.3,111.79,99.12
2020-01-03,104.27,111.73,99.09
2020-01-04,104.24,111.68,99.06
2020-01-05,104.21,111.61,99.04
2020-01-06,104.17,111.55,99.01
2020-01-07,104.16,111.51,98.99
2020-01-08,104.13,111.48,98.88
2020-01-09,104.11,111.42,98.85
2020-01-10,104.08,111.36,98.83
2020-01-11,104.05,111.31,98.81
2020-01-12,104.03,111.26,98.79
2020-01-13,104.01,111.21,98.77
2020-01-14,103.98,111.15,98.76
2020-01-15,103.97,111.12,98.74
2020-01-16,103.95,111.08,98.73
2020-01-17,103.93,111.06,98.71
2020-01-18,103.93,111.04,98.71
2020-01-19,103.89,111.0,98.68
2020-01-20,103.86,110.94,98.64
2020-01-21,103.83,110.89,98.62
2020-01-22,103.81,110.86,98.6
2020-01-23,103.79,110.84,98.59
2020-01-24,103.78,110.81,98.56
2020-01-25,103.76,110.79,98.54
2020-01-26,103.74,110.77,98.52
2020-01-27,103.72,110.75,98.5
2020-01-28,103.7,110.73,98.48
2020-01-29,103.68,110.7,98.46
2020-01-30,103.66,110.66,98.44
2020-01-31,103.64,110.63,98.42
2020-02-01,103.62,110.61,98.42
2020-02-02,103.61,110.6,98.4
2020-02-03,103.64,110.62,98.43
2020-02-04,103.66,110.66,98.45
2020-02-05,103.63,110.63,98.41
2020-02-06,103.59,110.56,98.37
2020-02-07,103.56,110.5,98.34
2020-02-08,103.53,110.44,98.32
2020-02-09,103.5,110.39,98.3
2020-02-10,103.49,110.36,98.29
2020-02-11,103.49,110.35,98.29
2020-02-12,103.46,110.35,98.27
2020-02-13,103.45,110.32,98.25
2020-02-14,103.43,110.3,98.24
2020-02-15,103.4,110.26,98.22
2020-02-16,103.39,110.24,98.21
2020-02-17,103.38,110.23,98.2
2020-02-18,103.38,110.23,98.19
2020-02-19,103.36,110.23,98.19
2020-02-20,103.35,110.21,98.17
2020-02-21,103.33,110.19,98.15
2020-02-22,103.31,110.16,98.14
2020-02-23,103.3,110.14,98.13
2020-02-24,103.29,110.15,98.13
2020-02-25,103.31,110.18,98.14
2020-02-26,103.3,110.19,98.13
2020-02-27,103.26,110.13,98.09
2020-02-28,103.24,110.07,98.07
2020-02-29,103.2,110.02,98.05
2020-03-01,103.18,109.99,98.03
2020-03-02,103.26,109.99,98.15
2020-03-03,103.26,110.05,98.15
2020-03-04,103.2,110.0,98.07
2020-03-05,103.2,109.94,98.05
2020-03-06,103.32,110.12,98.27
2020-03-07,103.28,110.14,98.18
2020-03-08,103.2,110.11,98.12
2020-03-09,103.17,110.09,98.09
2020-03-10,103.14,110.07,98.06
